metro,year,age_bracket,households
"Lebanon, NH-VT Micro Area",2012,under_25,2934.0
"Lebanon, NH-VT Micro Area",2019,25_44,21944.0
"Lebanon, NH-VT Micro Area",2019,45_64,36381.0
"Lebanon, NH-VT Micro Area",2019,65_plus,29566.0
"Lebanon, NH-VT Micro Area",2019,under_25,2124.0
"Lebanon, NH-VT Micro Area",2021,25_44,21739.0
"Lebanon, NH-VT Micro Area",2021,45_64,32855.0
"Lebanon, NH-VT Micro Area",2021,65_plus,30240.0
"Lebanon, NH-VT Micro Area",2021,under_25,1300.0
"Lebanon, NH-VT Micro Area",2022,25_44,24925.0
"Lebanon, NH-VT Micro Area",2022,45_64,33652.0
"Lebanon, NH-VT Micro Area",2022,65_plus,31941.0
"Lebanon, NH-VT Micro Area",2022,under_25,2330.0
"Lebanon, PA Metro Area",2005,25_44,16802.0
"Lebanon, PA Metro Area",2005,45_64,18519.0
"Lebanon, PA Metro Area",2005,65_plus,11819.0
"Lebanon, PA Metro Area",2005,under_25,1868.0
"Lebanon, PA Metro Area",2006,25_44,17440.0
"Lebanon, PA Metro Area",2006,45_64,18282.0
"Lebanon, PA Metro Area",2006,65_plus,12201.0
"Lebanon, PA Metro Area",2006,under_25,1456.0
"Lebanon, PA Metro Area",2007,25_44,17738.0
"Lebanon, PA Metro Area",2007,45_64,18419.0
"Lebanon, PA Metro Area",2007,65_plus,12000.0
"Lebanon, PA Metro Area",2007,under_25,1953.0
"Lebanon, PA Metro Area",2008,25_44,16892.0
"Lebanon, PA Metro Area",2008,45_64,18578.0
"Lebanon, PA Metro Area",2008,65_plus,12987.0
"Lebanon, PA Metro Area",2008,under_25,2928.0
"Lebanon, PA Metro Area",2009,25_44,16801.0
"Lebanon, PA Metro Area",2009,45_64,19677.0
"Lebanon, PA Metro Area",2009,65_plus,13272.0
"Lebanon, PA Metro Area",2009,under_25,1864.0
"Lebanon, PA Metro Area",2010,25_44,16119.0
"Lebanon, PA Metro Area",2010,45_64,19549.0
"Lebanon, PA Metro Area",2010,65_plus,13766.0
"Lebanon, PA Metro Area",2010,under_25,1267.0
"Lebanon, PA Metro Area",2011,25_44,16441.0
"Lebanon, PA Metro Area",2011,45_64,20153.0
"Lebanon, PA Metro Area",2011,65_plus,13779.0
"Lebanon, PA Metro Area",2011,under_25,1371.0
"Lebanon, PA Metro Area",2012,25_44,16229.0
"Lebanon, PA Metro Area",2012,45_64,19970.0
"Lebanon, PA Metro Area",2012,65_plus,14560.0
"Lebanon, PA Metro Area",2012,under_25,1665.0
"Lebanon, PA Metro Area",2013,25_44,15807.0
"Lebanon, PA Metro Area",2013,45_64,20439.0
"Lebanon, PA Metro Area",2013,65_plus,14349.0
"Lebanon, PA Metro Area",2013,under_25,1306.0
"Lebanon, PA Metro Area",2014,25_44,15352.0
"Lebanon, PA Metro Area",2014,45_64,20148.0
"Lebanon, PA Metro Area",2014,65_plus,14125.0
"Lebanon, PA Metro Area",2014,under_25,1609.0
"Lebanon, PA Metro Area",2015,25_44,14775.0
"Lebanon, PA Metro Area",2015,45_64,20792.0
"Lebanon, PA Metro Area",2015,65_plus,15495.0
"Lebanon, PA Metro Area",2015,under_25,2138.0
"Lebanon, PA Metro Area",2016,25_44,15061.0
"Lebanon, PA Metro Area",2016,45_64,19626.0
"Lebanon, PA Metro Area",2016,65_plus,15204.0
"Lebanon, PA Metro Area",2016,under_25,1252.0
"Lebanon, PA Metro Area",2017,25_44,15273.0
"Lebanon, PA Metro Area",2017,45_64,19460.0
"Lebanon, PA Metro Area",2017,65_plus,15998.0
"Lebanon, PA Metro Area",2017,under_25,2055.0
"Lebanon, PA Metro Area",2018,25_44,14895.0
"Lebanon, PA Metro Area",2018,45_64,20317.0
"Lebanon, PA Metro Area",2018,65_plus,17563.0
"Lebanon, PA Metro Area",2018,under_25,1747.0
"Lebanon, PA Metro Area",2019,25_44,15329.0
"Lebanon, PA Metro Area",2019,45_64,20054.0
"Lebanon, PA Metro Area",2019,65_plus,16631.0
"Lebanon, PA Metro Area",2019,under_25,1847.0
"Lebanon, PA Metro Area",2021,25_44,15162.0
"Lebanon, PA Metro Area",2021,45_64,20404.0
"Lebanon, PA Metro Area",2021,65_plus,17477.0
"Lebanon, PA Metro Area",2021,under_25,1863.0
"Lebanon, PA Metro Area",2022,25_44,16124.0
"Lebanon, PA Metro Area",2022,45_64,19667.0
"Lebanon, PA Metro Area",2022,65_plus,18413.0
"Lebanon, PA Metro Area",2022,under_25,1041.0
"Lebanon, PA Metro Area",2023,25_44,19562.0
"Lebanon, PA Metro Area",2023,45_64,19212.0
"Lebanon, PA Metro Area",2023,65_plus,17841.0
"Lebanon, PA Metro Area",2023,under_25,1397.0
"Lebanon, PA Metro Area",2024,25_44,17246.0
"Lebanon, PA Metro Area",2024,45_64,20699.0
"Lebanon, PA Metro Area",2024,65_plus,19184.0
"Lebanon, PA Metro Area",2024,under_25,1785.0
"Lebanon-Claremont, NH-VT Micro Area",2023,25_44,25269.0
"Lebanon-Claremont, NH-VT Micro Area",2023,45_64,34487.0
"Lebanon-Claremont, NH-VT Micro Area",2023,65_plus,34946.0
"Lebanon-Claremont, NH-VT Micro Area",2023,under_25,3315.0
"Lebanon-Claremont, NH-VT Micro Area",2024,25_44,26850.0
"Lebanon-Claremont, NH-VT Micro Area",2024,45_64,33672.0
"Lebanon-Claremont, NH-VT Micro Area",2024,65_plus,35659.0
"Lebanon-Claremont, NH-VT Micro Area",2024,under_25,2363.0
"Lewiston, ID-WA Metro Area",2009,25_44,7523.0
"Lewiston, ID-WA Metro Area",2009,45_64,8767.0
"Lewiston, ID-WA Metro Area",2009,65_plus,6548.0
"Lewiston, ID-WA Metro Area",2009,under_25,822.0
"Lewiston, ID-WA Metro Area",2010,25_44,7079.0
"Lewiston, ID-WA Metro Area",2010,45_64,9402.0
"Lewiston, ID-WA Metro Area",2010,65_plus,7341.0
"Lewiston, ID-WA Metro Area",2010,under_25,1321.0
"Lewiston, ID-WA Metro Area",2011,25_44,6825.0
"Lewiston, ID-WA Metro Area",2011,45_64,9697.0
"Lewiston, ID-WA Metro Area",2011,65_plus,6787.0
"Lewiston, ID-WA Metro Area",2011,under_25,1373.0
"Lewiston, ID-WA Metro Area",2012,25_44,6585.0
"Lewiston, ID-WA Metro Area",2012,45_64,9891.0
"Lewiston, ID-WA Metro Area",2012,65_plus,7211.0
"Lewiston, ID-WA Metro Area",2012,under_25,1638.0
"Lewiston, ID-WA Metro Area",2013,25_44,6117.0
"Lewiston, ID-WA Metro Area",2013,45_64,8956.0
"Lewiston, ID-WA Metro Area",2013,65_plus,8427.0
"Lewiston, ID-WA Metro Area",2013,under_25,1027.0
"Lewiston, ID-WA Metro Area",2014,25_44,7163.0
"Lewiston, ID-WA Metro Area",2014,45_64,9628.0
"Lewiston, ID-WA Metro Area",2014,65_plus,8152.0
"Lewiston, ID-WA Metro Area",2014,under_25,989.0
"Lewiston, ID-WA Metro Area",2015,25_44,6732.0
"Lewiston, ID-WA Metro Area",2015,45_64,9857.0
"Lewiston, ID-WA Metro Area",2015,65_plus,7581.0
"Lewiston, ID-WA Metro Area",2015,under_25,1184.0
"Lewiston, ID-WA Metro Area",2016,25_44,7176.0
"Lewiston, ID-WA Metro Area",2016,45_64,9244.0
"Lewiston, ID-WA Metro Area",2016,65_plus,8411.0
"Lewiston, ID-WA Metro Area",2016,under_25,1542.0
"Lewiston, ID-WA Metro Area",2017,25_44,7353.0
"Lewiston, ID-WA Metro Area",2017,45_64,9385.0
"Lewiston, ID-WA Metro Area",2017,65_plus,8109.0
"Lewiston, ID-WA Metro Area",2017,under_25,706.0
"Lewiston, ID-WA Metro Area",2018,25_44,6419.0
"Lewiston, ID-WA Metro Area",2018,45_64,8812.0
"Lewiston, ID-WA Metro Area",2018,65_plus,8946.0
"Lewiston, ID-WA Metro Area",2018,under_25,1090.0
"Lewiston, ID-WA Metro Area",2019,25_44,6743.0
"Lewiston, ID-WA Metro Area",2019,45_64,10083.0
"Lewiston, ID-WA Metro Area",2019,65_plus,7796.0
"Lewiston, ID-WA Metro Area",2019,under_25,2293.0
"Lewiston, ID-WA Metro Area",2021,25_44,6586.0
"Lewiston, ID-WA Metro Area",2021,45_64,9670.0
"Lewiston, ID-WA Metro Area",2021,65_plus,9319.0
"Lewiston, ID-WA Metro Area",2021,under_25,1444.0
"Lewiston, ID-WA Metro Area",2022,25_44,7526.0
"Lewiston, ID-WA Metro Area",2022,45_64,9258.0
"Lewiston, ID-WA Metro Area",2022,65_plus,10279.0
"Lewiston, ID-WA Metro Area",2022,under_25,1017.0
"Lewiston, ID-WA Metro Area",2023,25_44,7683.0
"Lewiston, ID-WA Metro Area",2023,45_64,8682.0
"Lewiston, ID-WA Metro Area",2023,65_plus,9054.0
"Lewiston, ID-WA Metro Area",2023,under_25,1304.0
"Lewiston, ID-WA Metro Area",2024,25_44,7517.0
"Lewiston, ID-WA Metro Area",2024,45_64,8755.0
"Lewiston, ID-WA Metro Area",2024,65_plus,9062.0
"Lewiston, ID-WA Metro Area",2024,under_25,2184.0
"Lewiston-Auburn, ME Metro Area",2005,25_44,15295.0
"Lewiston-Auburn, ME Metro Area",2005,45_64,16022.0
"Lewiston-Auburn, ME Metro Area",2005,65_plus,9432.0
"Lewiston-Auburn, ME Metro Area",2005,under_25,1579.0
"Lewiston-Auburn, ME Metro Area",2006,25_44,15409.0
"Lewiston-Auburn, ME Metro Area",2006,45_64,16875.0
"Lewiston-Auburn, ME Metro Area",2006,65_plus,9076.0
"Lewiston-Auburn, ME Metro Area",2006,under_25,2324.0
"Lewiston-Auburn, ME Metro Area",2007,25_44,16468.0
"Lewiston-Auburn, ME Metro Area",2007,45_64,16502.0
"Lewiston-Auburn, ME Metro Area",2007,65_plus,9014.0
"Lewiston-Auburn, ME Metro Area",2007,under_25,2385.0
"Lewiston-Auburn, ME Metro Area",2008,25_44,15735.0
"Lewiston-Auburn, ME Metro Area",2008,45_64,17114.0
"Lewiston-Auburn, ME Metro Area",2008,65_plus,9117.0
"Lewiston-Auburn, ME Metro Area",2008,under_25,1368.0
"Lewiston-Auburn, ME Metro Area",2009,25_44,13099.0
"Lewiston-Auburn, ME Metro Area",2009,45_64,18569.0
"Lewiston-Auburn, ME Metro Area",2009,65_plus,9643.0
"Lewiston-Auburn, ME Metro Area",2009,under_25,1407.0
"Lewiston-Auburn, ME Metro Area",2010,25_44,15562.0
"Lewiston-Auburn, ME Metro Area",2010,45_64,18126.0
"Lewiston-Auburn, ME Metro Area",2010,65_plus,8711.0
"Lewiston-Auburn, ME Metro Area",2010,under_25,1519.0
"Lewiston-Auburn, ME Metro Area",2011,25_44,15225.0
"Lewiston-Auburn, ME Metro Area",2011,45_64,18116.0
"Lewiston-Auburn, ME Metro Area",2011,65_plus,9249.0
"Lewiston-Auburn, ME Metro Area",2011,under_25,2065.0
"Lewiston-Auburn, ME Metro Area",2012,25_44,13955.0
"Lewiston-Auburn, ME Metro Area",2012,45_64,18188.0
"Lewiston-Auburn, ME Metro Area",2012,65_plus,11130.0
"Lewiston-Auburn, ME Metro Area",2012,under_25,1368.0
"Lewiston-Auburn, ME Metro Area",2013,25_44,15034.0
"Lewiston-Auburn, ME Metro Area",2013,45_64,17410.0
"Lewiston-Auburn, ME Metro Area",2013,65_plus,9911.0
"Lewiston-Auburn, ME Metro Area",2013,under_25,1381.0
"Lewiston-Auburn, ME Metro Area",2014,25_44,13771.0
"Lewiston-Auburn, ME Metro Area",2014,45_64,17769.0
"Lewiston-Auburn, ME Metro Area",2014,65_plus,11311.0
"Lewiston-Auburn, ME Metro Area",2014,under_25,1416.0
"Lewiston-Auburn, ME Metro Area",2015,25_44,15197.0
"Lewiston-Auburn, ME Metro Area",2015,45_64,18149.0
"Lewiston-Auburn, ME Metro Area",2015,65_plus,10387.0
"Lewiston-Auburn, ME Metro Area",2015,under_25,1405.0
"Lewiston-Auburn, ME Metro Area",2016,25_44,13416.0
"Lewiston-Auburn, ME Metro Area",2016,45_64,18104.0
"Lewiston-Auburn, ME Metro Area",2016,65_plus,11350.0
"Lewiston-Auburn, ME Metro Area",2016,under_25,2047.0
"Lewiston-Auburn, ME Metro Area",2017,25_44,12618.0
"Lewiston-Auburn, ME Metro Area",2017,45_64,18720.0
"Lewiston-Auburn, ME Metro Area",2017,65_plus,11853.0
"Lewiston-Auburn, ME Metro Area",2017,under_25,2788.0
"Lewiston-Auburn, ME Metro Area",2018,25_44,14257.0
"Lewiston-Auburn, ME Metro Area",2018,45_64,17610.0
"Lewiston-Auburn, ME Metro Area",2018,65_plus,12277.0
"Lewiston-Auburn, ME Metro Area",2018,under_25,753.0
"Lewiston-Auburn, ME Metro Area",2019,25_44,14491.0
"Lewiston-Auburn, ME Metro Area",2019,45_64,17851.0
"Lewiston-Auburn, ME Metro Area",2019,65_plus,11936.0
"Lewiston-Auburn, ME Metro Area",2019,under_25,1646.0
"Lewiston-Auburn, ME Metro Area",2021,25_44,14696.0
"Lewiston-Auburn, ME Metro Area",2021,45_64,16876.0
"Lewiston-Auburn, ME Metro Area",2021,65_plus,13516.0
"Lewiston-Auburn, ME Metro Area",2021,under_25,1235.0
"Lewiston-Auburn, ME Metro Area",2022,25_44,14843.0
"Lewiston-Auburn, ME Metro Area",2022,45_64,16896.0
"Lewiston-Auburn, ME Metro Area",2022,65_plus,12355.0
"Lewiston-Auburn, ME Metro Area",2022,under_25,2139.0
"Lewiston-Auburn, ME Metro Area",2023,25_44,16566.0
"Lewiston-Auburn, ME Metro Area",2023,45_64,17501.0
"Lewiston-Auburn, ME Metro Area",2023,65_plus,12573.0
"Lewiston-Auburn, ME Metro Area",2023,under_25,1599.0
"Lewiston-Auburn, ME Metro Area",2024,25_44,15243.0
"Lewiston-Auburn, ME Metro Area",2024,45_64,16544.0
"Lewiston-Auburn, ME Metro Area",2024,65_plus,13811.0
"Lewiston-Auburn, ME Metro Area",2024,under_25,1674.0
"Lexington Park, MD Metro Area",2023,25_44,24999.0
"Lexington Park, MD Metro Area",2023,45_64,29579.0
"Lexington Park, MD Metro Area",2023,65_plus,19761.0
"Lexington Park, MD Metro Area",2023,under_25,2530.0
"Lexington Park, MD Metro Area",2024,25_44,27381.0
"Lexington Park, MD Metro Area",2024,45_64,27055.0
"Lexington Park, MD Metro Area",2024,65_plus,19906.0
"Lexington Park, MD Metro Area",2024,under_25,1908.0
"Lexington Park, MD Micro Area",2005,25_44,15188.0
"Lexington Park, MD Micro Area",2005,45_64,13477.0
"Lexington Park, MD Micro Area",2005,65_plus,5541.0
"Lexington Park, MD Micro Area",2005,under_25,1839.0
"Lexington Park, MD Micro Area",2006,25_44,15250.0
"Lexington Park, MD Micro Area",2006,45_64,13472.0
"Lexington Park, MD Micro Area",2006,65_plus,5348.0
"Lexington Park, MD Micro Area",2006,under_25,2284.0
"Lexington Park, MD Micro Area",2007,25_44,15541.0
"Lexington Park, MD Micro Area",2007,45_64,14605.0
"Lexington Park, MD Micro Area",2007,65_plus,4920.0
"Lexington Park, MD Micro Area",2007,under_25,1775.0
"Lexington Park, MD Micro Area",2008,25_44,16304.0
"Lexington Park, MD Micro Area",2008,45_64,12764.0
"Lexington Park, MD Micro Area",2008,65_plus,6490.0
"Lexington Park, MD Micro Area",2008,under_25,1375.0
"Lexington Park, MD Micro Area",2009,25_44,14378.0
"Lexington Park, MD Micro Area",2009,45_64,14763.0
"Lexington Park, MD Micro Area",2009,65_plus,5793.0
"Lexington Park, MD Micro Area",2009,under_25,2612.0
"Lexington Park, MD Micro Area",2010,25_44,14385.0
"Lexington Park, MD Micro Area",2010,45_64,14871.0
"Lexington Park, MD Micro Area",2010,65_plus,6283.0
"Lexington Park, MD Micro Area",2010,under_25,1512.0
"Lexington Park, MD Micro Area",2011,25_44,12914.0
"Lexington Park, MD Micro Area",2011,45_64,16230.0
"Lexington Park, MD Micro Area",2011,65_plus,6520.0
"Lexington Park, MD Micro Area",2011,under_25,1303.0
"Lexington Park, MD Micro Area",2012,25_44,15140.0
"Lexington Park, MD Micro Area",2012,45_64,15672.0
"Lexington Park, MD Micro Area",2012,65_plus,7058.0
"Lexington Park, MD Micro Area",2012,under_25,1325.0
"Lexington-Fayette, KY Metro Area",2005,25_44,69976.0
"Lexington-Fayette, KY Metro Area",2005,45_64,63129.0
"Lexington-Fayette, KY Metro Area",2005,65_plus,29253.0
"Lexington-Fayette, KY Metro Area",2005,under_25,13915.0
"Lexington-Fayette, KY Metro Area",2006,25_44,72103.0
"Lexington-Fayette, KY Metro Area",2006,45_64,63579.0
"Lexington-Fayette, KY Metro Area",2006,65_plus,30913.0
"Lexington-Fayette, KY Metro Area",2006,under_25,15120.0
"Lexington-Fayette, KY Metro Area",2007,25_44,72340.0
"Lexington-Fayette, KY Metro Area",2007,45_64,65483.0
"Lexington-Fayette, KY Metro Area",2007,65_plus,29580.0
"Lexington-Fayette, KY Metro Area",2007,under_25,16453.0
"Lexington-Fayette, KY Metro Area",2008,25_44,75189.0
"Lexington-Fayette, KY Metro Area",2008,45_64,68022.0
"Lexington-Fayette, KY Metro Area",2008,65_plus,31329.0
"Lexington-Fayette, KY Metro Area",2008,under_25,14133.0
"Lexington-Fayette, KY Metro Area",2009,25_44,69536.0
"Lexington-Fayette, KY Metro Area",2009,45_64,69353.0
"Lexington-Fayette, KY Metro Area",2009,65_plus,33017.0
"Lexington-Fayette, KY Metro Area",2009,under_25,16982.0
"Lexington-Fayette, KY Metro Area",2010,25_44,71864.0
"Lexington-Fayette, KY Metro Area",2010,45_64,71654.0
"Lexington-Fayette, KY Metro Area",2010,65_plus,33110.0
"Lexington-Fayette, KY Metro Area",2010,under_25,13907.0
"Lexington-Fayette, KY Metro Area",2011,25_44,70228.0
"Lexington-Fayette, KY Metro Area",2011,45_64,71734.0
"Lexington-Fayette, KY Metro Area",2011,65_plus,34827.0
"Lexington-Fayette, KY Metro Area",2011,under_25,13152.0
"Lexington-Fayette, KY Metro Area",2012,25_44,70530.0
"Lexington-Fayette, KY Metro Area",2012,45_64,70250.0
"Lexington-Fayette, KY Metro Area",2012,65_plus,37223.0
"Lexington-Fayette, KY Metro Area",2012,under_25,13484.0
"Lexington-Fayette, KY Metro Area",2013,25_44,68853.0
"Lexington-Fayette, KY Metro Area",2013,45_64,73207.0
"Lexington-Fayette, KY Metro Area",2013,65_plus,36905.0
"Lexington-Fayette, KY Metro Area",2013,under_25,14228.0
"Lexington-Fayette, KY Metro Area",2014,25_44,70921.0
"Lexington-Fayette, KY Metro Area",2014,45_64,72116.0
"Lexington-Fayette, KY Metro Area",2014,65_plus,39175.0
"Lexington-Fayette, KY Metro Area",2014,under_25,14504.0
"Lexington-Fayette, KY Metro Area",2015,25_44,72733.0
"Lexington-Fayette, KY Metro Area",2015,45_64,72425.0
"Lexington-Fayette, KY Metro Area",2015,65_plus,39734.0
"Lexington-Fayette, KY Metro Area",2015,under_25,14407.0
"Lexington-Fayette, KY Metro Area",2016,25_44,70744.0
"Lexington-Fayette, KY Metro Area",2016,45_64,73607.0
"Lexington-Fayette, KY Metro Area",2016,65_plus,41476.0
"Lexington-Fayette, KY Metro Area",2016,under_25,11962.0
"Lexington-Fayette, KY Metro Area",2017,25_44,73559.0
"Lexington-Fayette, KY Metro Area",2017,45_64,72729.0
"Lexington-Fayette, KY Metro Area",2017,65_plus,43570.0
"Lexington-Fayette, KY Metro Area",2017,under_25,12752.0
"Lexington-Fayette, KY Metro Area",2018,25_44,71184.0
"Lexington-Fayette, KY Metro Area",2018,45_64,73300.0
"Lexington-Fayette, KY Metro Area",2018,65_plus,44993.0
"Lexington-Fayette, KY Metro Area",2018,under_25,14943.0
"Lexington-Fayette, KY Metro Area",2019,25_44,71372.0
"Lexington-Fayette, KY Metro Area",2019,45_64,71628.0
"Lexington-Fayette, KY Metro Area",2019,65_plus,48718.0
"Lexington-Fayette, KY Metro Area",2019,under_25,14196.0
"Lexington-Fayette, KY Metro Area",2021,25_44,73690.0
"Lexington-Fayette, KY Metro Area",2021,45_64,74097.0
"Lexington-Fayette, KY Metro Area",2021,65_plus,49907.0
"Lexington-Fayette, KY Metro Area",2021,under_25,17919.0
"Lexington-Fayette, KY Metro Area",2022,25_44,74558.0
"Lexington-Fayette, KY Metro Area",2022,45_64,71084.0
"Lexington-Fayette, KY Metro Area",2022,65_plus,53631.0
"Lexington-Fayette, KY Metro Area",2022,under_25,17715.0
"Lexington-Fayette, KY Metro Area",2023,25_44,78902.0
"Lexington-Fayette, KY Metro Area",2023,45_64,71699.0
"Lexington-Fayette, KY Metro Area",2023,65_plus,54122.0
"Lexington-Fayette, KY Metro Area",2023,under_25,17444.0
"Lexington-Fayette, KY Metro Area",2024,25_44,73622.0
"Lexington-Fayette, KY Metro Area",2024,45_64,73867.0
"Lexington-Fayette, KY Metro Area",2024,65_plus,54319.0
"Lexington-Fayette, KY Metro Area",2024,under_25,19426.0
"Lima, OH Metro Area",2005,25_44,13291.0
"Lima, OH Metro Area",2005,45_64,16318.0
"Lima, OH Metro Area",2005,65_plus,8710.0
"Lima, OH Metro Area",2005,under_25,2392.0
"Lima, OH Metro Area",2006,25_44,13729.0
"Lima, OH Metro Area",2006,45_64,14725.0
"Lima, OH Metro Area",2006,65_plus,9720.0
"Lima, OH Metro Area",2006,under_25,1859.0
"Lima, OH Metro Area",2007,25_44,14083.0
"Lima, OH Metro Area",2007,45_64,15326.0
"Lima, OH Metro Area",2007,65_plus,10126.0
"Lima, OH Metro Area",2007,under_25,2208.0
"Lima, OH Metro Area",2008,25_44,13528.0
"Lima, OH Metro Area",2008,45_64,15303.0
"Lima, OH Metro Area",2008,65_plus,10045.0
"Lima, OH Metro Area",2008,under_25,1113.0
"Lima, OH Metro Area",2009,25_44,13183.0
"Lima, OH Metro Area",2009,45_64,15849.0
"Lima, OH Metro Area",2009,65_plus,9631.0
"Lima, OH Metro Area",2009,under_25,2631.0
"Lima, OH Metro Area",2010,25_44,12198.0
"Lima, OH Metro Area",2010,45_64,16382.0
"Lima, OH Metro Area",2010,65_plus,10465.0
"Lima, OH Metro Area",2010,under_25,1570.0
"Lima, OH Metro Area",2011,25_44,12255.0
"Lima, OH Metro Area",2011,45_64,15454.0
"Lima, OH Metro Area",2011,65_plus,10409.0
"Lima, OH Metro Area",2011,under_25,2151.0
"Lima, OH Metro Area",2012,25_44,11292.0
"Lima, OH Metro Area",2012,45_64,16935.0
"Lima, OH Metro Area",2012,65_plus,9423.0
"Lima, OH Metro Area",2012,under_25,2716.0
"Lima, OH Metro Area",2013,25_44,12368.0
"Lima, OH Metro Area",2013,45_64,15334.0
"Lima, OH Metro Area",2013,65_plus,10732.0
"Lima, OH Metro Area",2013,under_25,1925.0
"Lima, OH Metro Area",2014,25_44,12081.0
"Lima, OH Metro Area",2014,45_64,14434.0
"Lima, OH Metro Area",2014,65_plus,10595.0
"Lima, OH Metro Area",2014,under_25,2302.0
"Lima, OH Metro Area",2015,25_44,12358.0
"Lima, OH Metro Area",2015,45_64,15868.0
"Lima, OH Metro Area",2015,65_plus,10003.0
"Lima, OH Metro Area",2015,under_25,2005.0
"Lima, OH Metro Area",2016,25_44,11393.0
"Lima, OH Metro Area",2016,45_64,15244.0
"Lima, OH Metro Area",2016,65_plus,10689.0
"Lima, OH Metro Area",2016,under_25,2656.0
"Lima, OH Metro Area",2017,25_44,12180.0
"Lima, OH Metro Area",2017,45_64,15164.0
"Lima, OH Metro Area",2017,65_plus,11194.0
"Lima, OH Metro Area",2017,under_25,2334.0
"Lima, OH Metro Area",2018,25_44,12677.0
"Lima, OH Metro Area",2018,45_64,15035.0
"Lima, OH Metro Area",2018,65_plus,11540.0
"Lima, OH Metro Area",2018,under_25,1952.0
"Lima, OH Metro Area",2019,25_44,12934.0
"Lima, OH Metro Area",2019,45_64,14824.0
"Lima, OH Metro Area",2019,65_plus,11251.0
"Lima, OH Metro Area",2019,under_25,1451.0
"Lima, OH Metro Area",2021,25_44,11975.0
"Lima, OH Metro Area",2021,45_64,13825.0
"Lima, OH Metro Area",2021,65_plus,12178.0
"Lima, OH Metro Area",2021,under_25,3043.0
"Lima, OH Metro Area",2022,25_44,11699.0
"Lima, OH Metro Area",2022,45_64,14767.0
"Lima, OH Metro Area",2022,65_plus,12523.0
"Lima, OH Metro Area",2022,under_25,2039.0
"Lima, OH Metro Area",2023,25_44,12974.0
"Lima, OH Metro Area",2023,45_64,14929.0
"Lima, OH Metro Area",2023,65_plus,12242.0
"Lima, OH Metro Area",2023,under_25,2002.0
"Lima, OH Metro Area",2024,25_44,12582.0
"Lima, OH Metro Area",2024,45_64,13432.0
"Lima, OH Metro Area",2024,65_plus,13309.0
"Lima, OH Metro Area",2024,under_25,2485.0
"Lincoln, NE Metro Area",2005,25_44,44442.0
"Lincoln, NE Metro Area",2005,45_64,37971.0
"Lincoln, NE Metro Area",2005,65_plus,19119.0
"Lincoln, NE Metro Area",2005,under_25,11888.0
"Lincoln, NE Metro Area",2006,25_44,46995.0
"Lincoln, NE Metro Area",2006,45_64,38531.0
"Lincoln, NE Metro Area",2006,65_plus,18242.0
"Lincoln, NE Metro Area",2006,under_25,10617.0
"Lincoln, NE Metro Area",2007,25_44,45590.0
"Lincoln, NE Metro Area",2007,45_64,38996.0
"Lincoln, NE Metro Area",2007,65_plus,18845.0
"Lincoln, NE Metro Area",2007,under_25,11428.0
