AREA,AREA_NAME,OCC_CODE,A_PCT25,A_MEDIAN,A_PCT75,YEAR,AREA_TITLE
28740,,00-0000,29730,40880,62670,2020,"Kingston, NY"
28940,,00-0000,25320,36810,56710,2020,"Knoxville, TN"
29020,,00-0000,25810,39740,61900,2020,"Kokomo, IN"
29100,,00-0000,27980,39750,60160,2020,"La Crosse-Onalaska, WI-MN"
29180,,00-0000,22880,34100,51770,2020,"Lafayette, LA"
29200,,00-0000,27220,39460,60120,2020,"Lafayette-West Lafayette, IN"
29340,,00-0000,24170,38390,59800,2020,"Lake Charles, LA"
29420,,00-0000,26530,33360,48240,2020,"Lake Havasu City-Kingman, AZ"
29460,,00-0000,25790,36350,52860,2020,"Lakeland-Winter Haven, FL"
29540,,00-0000,27930,39170,57480,2020,"Lancaster, PA"
29620,,00-0000,29470,44640,68410,2020,"Lansing-East Lansing, MI"
29700,,00-0000,21430,29790,51140,2020,"Laredo, TX"
29740,,00-0000,22980,32100,55920,2020,"Las Cruces, NM"
29820,,00-0000,25770,37690,60110,2020,"Las Vegas-Henderson-Paradise, NV"
29940,,00-0000,24390,35390,54680,2020,"Lawrence, KS"
30020,,00-0000,22580,34150,55190,2020,"Lawton, OK"
30140,,00-0000,27620,38120,57120,2020,"Lebanon, PA"
30300,,00-0000,28700,39700,58130,2020,"Lewiston, ID-WA"
30460,,00-0000,26550,39110,59020,2020,"Lexington-Fayette, KY"
30620,,00-0000,25500,37500,58370,2020,"Lima, OH"
30700,,00-0000,28520,40700,61360,2020,"Lincoln, NE"
30780,,00-0000,25320,37410,58200,2020,"Little Rock-North Little Rock-Conway, AR"
30860,,00-0000,24820,33400,49440,2020,"Logan, UT-ID"
30980,,00-0000,24660,36290,54530,2020,"Longview, TX"
31020,,00-0000,31500,42920,63690,2020,"Longview, WA"
31080,,00-0000,31080,45550,78540,2020,"Los Angeles-Long Beach-Anaheim, CA"
31140,,00-0000,27760,39330,59260,2020,"Louisville/Jefferson County, KY-IN"
31180,,00-0000,23700,34500,53140,2020,"Lubbock, TX"
31340,,00-0000,24450,36040,56890,2020,"Lynchburg, VA"
31420,,00-0000,23840,34940,53050,2020,"Macon, GA"
31460,,00-0000,28820,36580,61440,2020,"Madera, CA"
31540,,00-0000,32750,47200,71630,2020,"Madison, WI"
31740,,00-0000,23290,35280,55720,2020,"Manhattan, KS"
31860,,00-0000,29050,40670,59780,2020,"Mankato-North Mankato, MN"
31900,,00-0000,24700,35530,51290,2020,"Mansfield, OH"
32420,,00-0000,17770,19890,30530,2020,"Mayaguez, PR"
32580,,00-0000,21480,27880,47440,2020,"McAllen-Edinburg-Mission, TX"
32780,,00-0000,29300,38940,57610,2020,"Medford, OR"
32820,,00-0000,25420,37110,56620,2020,"Memphis, TN-MS-AR"
32900,,00-0000,28880,36040,57580,2020,"Merced, CA"
33100,,00-0000,26460,38690,62780,2020,"Miami-Fort Lauderdale-West Palm Beach, FL"
33140,,00-0000,24750,35360,51440,2020,"Michigan City-La Porte, IN"
33220,,00-0000,26730,40900,68500,2020,"Midland, MI"
33260,,00-0000,32010,45980,67220,2020,"Midland, TX"
33340,,00-0000,29200,43380,67460,2020,"Milwaukee-Waukesha-West Allis, WI"
33460,,00-0000,33530,49700,77340,2020,"Minneapolis-St. Paul-Bloomington, MN-WI"
33540,,00-0000,25780,36390,54430,2020,"Missoula, MT"
33660,,00-0000,24300,36820,56820,2020,"Mobile, AL"
33700,,00-0000,29690,39200,61720,2020,"Modesto, CA"
33740,,00-0000,20740,31490,49870,2020,"Monroe, LA"
33780,,00-0000,26600,38510,62020,2020,"Monroe, MI"
33860,,00-0000,23990,35720,55260,2020,"Montgomery, AL"
34060,,00-0000,24960,38070,60710,2020,"Morgantown, WV"
34100,,00-0000,23850,31890,45440,2020,"Morristown, TN"
34580,,00-0000,32570,45780,67850,2020,"Mount Vernon-Anacortes, WA"
34620,,00-0000,24810,36160,55080,2020,"Muncie, IN"
34740,,00-0000,25840,36770,54490,2020,"Muskegon, MI"
34820,,00-0000,22350,30120,44970,2020,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
34900,,00-0000,34000,47420,74450,2020,"Napa, CA"
34940,,00-0000,28280,38260,58170,2020,"Naples-Immokalee-Marco Island, FL"
34980,,00-0000,28340,40650,62100,2020,"Nashville-Davidson--Murfreesboro--Franklin, TN"
35100,,00-0000,24570,37310,59660,2020,"New Bern, NC"
35380,,00-0000,24280,38280,61490,2020,"New Orleans-Metairie, LA"
35620,,00-0000,33140,52020,88270,2020,"New York-Newark-Jersey City, NY-NJ-PA"
35660,,00-0000,25880,36450,56200,2020,"Niles-Benton Harbor, MI"
35840,,00-0000,26640,36970,55190,2020,"North Port-Sarasota-Bradenton, FL"
36100,,00-0000,24510,32350,48670,2020,"Ocala, FL"
36140,,00-0000,26810,36300,57310,2020,"Ocean City, NJ"
36220,,00-0000,29430,41710,59840,2020,"Odessa, TX"
36260,,00-0000,27200,38330,59200,2020,"Ogden-Clearfield, UT"
36420,,00-0000,26570,39080,61100,2020,"Oklahoma City, OK"
36500,,00-0000,33910,50070,76970,2020,"Olympia-Tumwater, WA"
36540,,00-0000,29440,41730,64470,2020,"Omaha-Council Bluffs, NE-IA"
36740,,00-0000,25540,36580,58070,2020,"Orlando-Kissimmee-Sanford, FL"
36780,,00-0000,30920,42600,61540,2020,"Oshkosh-Neenah, WI"
36980,,00-0000,25530,37050,54230,2020,"Owensboro, KY"
37100,,00-0000,30830,43540,73400,2020,"Oxnard-Thousand Oaks-Ventura, CA"
37340,,00-0000,26550,38410,61830,2020,"Palm Bay-Melbourne-Titusville, FL"
37460,,00-0000,26020,35220,53650,2020,"Panama City, FL"
37620,,00-0000,23480,33800,53030,2020,"Parkersburg-Vienna, WV"
37860,,00-0000,24880,35630,54710,2020,"Pensacola-Ferry Pass-Brent, FL"
37900,,00-0000,27130,40850,66480,2020,"Peoria, IL"
37980,,00-0000,29960,46500,75180,2020,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
38060,,00-0000,29650,41300,64430,2020,"Phoenix-Mesa-Scottsdale, AZ"
38220,,00-0000,24090,33260,50920,2020,"Pine Bluff, AR"
38300,,00-0000,28720,43200,66530,2020,"Pittsburgh, PA"
38540,,00-0000,24540,35090,52460,2020,"Pocatello, ID"
38660,,00-0000,17690,19830,30440,2020,"Ponce, PR"
38900,,00-0000,33580,48050,76830,2020,"Portland-Vancouver-Hillsboro, OR-WA"
38940,,00-0000,25650,35980,54410,2020,"Port St. Lucie, FL"
39140,,00-0000,27990,36780,52230,2020,"Prescott, AZ"
39340,,00-0000,26680,37450,60420,2020,"Provo-Orem, UT"
39380,,00-0000,28040,38980,58600,2020,"Pueblo, CO"
39460,,00-0000,25250,34370,52740,2020,"Punta Gorda, FL"
39540,,00-0000,27210,39270,60050,2020,"Racine, WI"
39580,,00-0000,28340,43500,69640,2020,"Raleigh, NC"
39660,,00-0000,25770,35980,52090,2020,"Rapid City, SD"
39740,,00-0000,28080,40810,63210,2020,"Reading, PA"
39820,,00-0000,29680,39940,63150,2020,"Redding, CA"
39900,,00-0000,28660,39810,61800,2020,"Reno, NV"
40060,,00-0000,28150,43090,67610,2020,"Richmond, VA"
40140,,00-0000,29940,39630,63210,2020,"Riverside-San Bernardino-Ontario, CA"
40220,,00-0000,26170,37890,57340,2020,"Roanoke, VA"
40340,,00-0000,31940,47310,72040,2020,"Rochester, MN"
40380,,00-0000,29640,42430,65330,2020,"Rochester, NY"
40420,,00-0000,27420,39650,61730,2020,"Rockford, IL"
40580,,00-0000,23550,33100,48850,2020,"Rocky Mount, NC"
40660,,00-0000,24150,34880,54600,2020,"Rome, GA"
40900,,00-0000,31560,48070,78330,2020,"Sacramento--Roseville--Arden-Arcade, CA"
40980,,00-0000,26200,38170,62010,2020,"Saginaw, MI"
41060,,00-0000,30730,42010,61110,2020,"St. Cloud, MN"
41100,,00-0000,25580,34890,51740,2020,"St. George, UT"
41140,,00-0000,26540,36980,52800,2020,"St. Joseph, MO-KS"
41180,,00-0000,28090,42060,66820,2020,"St. Louis, MO-IL"
41420,,00-0000,29790,41140,64590,2020,"Salem, OR"
41500,,00-0000,30060,38880,64520,2020,"Salinas, CA"
41540,,00-0000,25920,35460,55190,2020,"Salisbury, MD-DE"
41620,,00-0000,29810,42280,66200,2020,"Salt Lake City, UT"
41660,,00-0000,23170,33510,51220,2020,"San Angelo, TX"
41700,,00-0000,26110,37920,60480,2020,"San Antonio-New Braunfels, TX"
41740,,00-0000,31460,48200,79430,2020,"San Diego-Carlsbad, CA"
41860,,00-0000,38720,61790,105570,2020,"San Francisco-Oakland-Hayward, CA"
41900,,00-0000,17350,18950,24120,2020,"San German, PR"
41940,,00-0000,39860,69620,130290,2020,"San Jose-Sunnyvale-Santa Clara, CA"
41980,,00-0000,18330,23280,36310,2020,"San Juan-Carolina-Caguas, PR"
42020,,00-0000,30340,40890,67560,2020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA"
42100,,00-0000,31700,45320,73270,2020,"Santa Cruz-Watsonville, CA"
42140,,00-0000,28970,39910,60770,2020,"Santa Fe, NM"
42200,,00-0000,30720,42820,72000,2020,"Santa Maria-Santa Barbara, CA"
42220,,00-0000,33040,46990,73510,2020,"Santa Rosa, CA"
42340,,00-0000,24670,36940,58300,2020,"Savannah, GA"
42540,,00-0000,26380,37110,55780,2020,"Scranton--Wilkes-Barre--Hazleton, PA"
42660,,00-0000,38460,58330,94960,2020,"Seattle-Tacoma-Bellevue, WA"
42680,,00-0000,25920,35080,51180,2020,"Sebastian-Vero Beach, FL"
42700,,00-0000,22850,30780,45100,2020,"Sebring, FL"
43100,,00-0000,29100,40800,56470,2020,"Sheboygan, WI"
43300,,00-0000,24210,32810,51360,2020,"Sherman-Denison, TX"
43340,,00-0000,22700,34560,54400,2020,"Shreveport-Bossier City, LA"
43420,,00-0000,27150,37780,62510,2020,"Sierra Vista-Douglas, AZ"
43580,,00-0000,27640,37490,53170,2020,"Sioux City, IA-NE-SD"
43620,,00-0000,28540,39050,56720,2020,"Sioux Falls, SD"
43780,,00-0000,26580,37600,56940,2020,"South Bend-Mishawaka, IN-MI"
43900,,00-0000,26730,37750,56270,2020,"Spartanburg, SC"
44060,,00-0000,31700,42140,64480,2020,"Spokane-Spokane Valley, WA"
44100,,00-0000,27120,42490,67250,2020,"Springfield, IL"
44180,,00-0000,24820,35590,52700,2020,"Springfield, MO"
44220,,00-0000,25040,35700,52890,2020,"Springfield, OH"
44300,,00-0000,28030,42080,66130,2020,"State College, PA"
44420,,00-0000,26300,37750,54320,2020,"Staunton-Waynesboro, VA"
44700,,00-0000,30030,39540,62380,2020,"Stockton-Lodi, CA"
44940,,00-0000,23350,34120,50300,2020,"Sumter, SC"
45060,,00-0000,30140,43560,66250,2020,"Syracuse, NY"
45220,,00-0000,26050,37860,56740,2020,"Tallahassee, FL"
45300,,00-0000,26980,38930,61920,2020,"Tampa-St. Petersburg-Clearwater, FL"
45460,,00-0000,23980,35440,52970,2020,"Terre Haute, IN"
45500,,00-0000,23370,34790,53550,2020,"Texarkana, TX-AR"
45540,,00-0000,24440,33160,50800,2020,"The Villages, FL"
45780,,00-0000,26760,39210,60600,2020,"Toledo, OH"
45820,,00-0000,26810,39290,58590,2020,"Topeka, KS"
45940,,00-0000,34580,55220,87910,2020,"Trenton, NJ"
46060,,00-0000,28160,38900,60260,2020,"Tucson, AZ"
46140,,00-0000,26340,38210,60190,2020,"Tulsa, OK"
46220,,00-0000,23960,37170,55890,2020,"Tuscaloosa, AL"
46300,,00-0000,24810,33290,48470,2020,"Twin Falls, ID"
46340,,00-0000,24000,34600,52230,2020,"Tyler, TX"
46520,,00-0000,32830,48310,74630,2020,"Urban Honolulu, HI"
46540,,00-0000,28230,38930,59730,2020,"Utica-Rome, NY"
46660,,00-0000,21770,31540,48490,2020,"Valdosta, GA"
46700,,00-0000,31110,47720,78970,2020,"Vallejo-Fairfield, CA"
47020,,00-0000,23920,35870,54710,2020,"Victoria, TX"
47220,,00-0000,26470,40420,64170,2020,"Vineland-Bridgeton, NJ"
47260,,00-0000,26820,41520,65190,2020,"Virginia Beach-Norfolk-Newport News, VA-NC"
47300,,00-0000,28300,33830,52330,2020,"Visalia-Porterville, CA"
47380,,00-0000,24660,35740,53710,2020,"Waco, TX"
47460,,00-0000,32020,40820,63410,2020,"Walla Walla, WA"
47580,,00-0000,24700,39400,63670,2020,"Warner Robins, GA"
47900,,00-0000,35170,60480,103490,2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47940,,00-0000,28040,38990,57460,2020,"Waterloo-Cedar Falls, IA"
48060,,00-0000,28320,38920,59520,2020,"Watertown-Fort Drum, NY"
48140,,00-0000,30150,41360,59600,2020,"Wausau, WI"
48260,,00-0000,24410,35910,54230,2020,"Weirton-Steubenville, WV-OH"
48300,,00-0000,30950,38730,60070,2020,"Wenatchee, WA"
48540,,00-0000,24760,36140,56440,2020,"Wheeling, WV-OH"
48620,,00-0000,26080,38220,59140,2020,"Wichita, KS"
48660,,00-0000,22830,33360,51820,2020,"Wichita Falls, TX"
48700,,00-0000,25730,36930,55570,2020,"Williamsport, PA"
48900,,00-0000,24780,36650,56170,2020,"Wilmington, NC"
49020,,00-0000,27110,38900,60840,2020,"Winchester, VA-WV"
49180,,00-0000,25780,37930,58720,2020,"Winston-Salem, NC"
49420,,00-0000,30570,38170,55440,2020,"Yakima, WA"
49620,,00-0000,28000,40280,61240,2020,"York-Hanover, PA"
49660,,00-0000,23740,34660,52460,2020,"Youngstown-Warren-Boardman, OH-PA"
49700,,00-0000,29900,39860,65040,2020,"Yuba City, CA"
49740,,00-0000,26140,32390,49020,2020,"Yuma, AZ"
70750,,00-0000,28750,38650,58020,2020,"Bangor, ME"
70900,,00-0000,32330,45840,68830,2020,"Barnstable Town, MA"
71650,,00-0000,36100,57080,92860,2020,"Boston-Cambridge-Nashua, MA-NH"
71950,,00-0000,33820,55630,91240,2020,"Bridgeport-Stamford-Norwalk, CT"
72400,,00-0000,33140,46250,66590,2020,"Burlington-South Burlington, VT"
72850,,00-0000,31860,47730,73530,2020,"Danbury, CT"
73050,,00-0000,30120,42810,66890,2020,"Dover-Durham, NH-ME"
73450,,00-0000,33800,53030,82560,2020,"Hartford-West Hartford-East Hartford, CT"
74500,,00-0000,31100,42010,65030,2020,"Leominster-Gardner, MA"
74650,,00-0000,29270,38480,54420,2020,"Lewiston-Auburn, ME"
74950,,00-0000,31140,46460,69870,2020,"Manchester, NH"
75550,,00-0000,30530,40410,64910,2020,"New Bedford, MA"
75700,,00-0000,31590,48410,76420,2020,"New Haven, CT"
76450,,00-0000,30720,48070,75840,2020,"Norwich-New London-Westerly, CT-RI"
76600,,00-0000,31150,42480,69120,2020,"Pittsfield, MA"
76750,,00-0000,31610,44180,65140,2020,"Portland-South Portland, ME"
76900,,00-0000,33280,49640,77550,2020,"Portsmouth, NH-ME"
77200,,00-0000,31000,46000,73210,2020,"Providence-Warwick, RI-MA"
78100,,00-0000,31690,43910,67190,2020,"Springfield, MA-CT"
78700,,00-0000,29800,43010,66960,2020,"Waterbury, CT"
79600,,00-0000,32320,46500,72620,2020,"Worcester, MA-CT"
10180,,00-0000,25380,36180,50490,2021,"Abilene, TX"
10380,,00-0000,17210,18680,29060,2021,"Aguadilla-Isabela, PR"
10420,,00-0000,29280,39150,61690,2021,"Akron, OH"
10500,,00-0000,23280,35230,52190,2021,"Albany, GA"
10540,,00-0000,29800,38120,59650,2021,"Albany, OR"
10580,,00-0000,32870,48060,77430,2021,"Albany-Schenectady-Troy, NY"
10740,,00-0000,28820,38130,61930,2021,"Albuquerque, NM"
10780,,00-0000,22920,35120,49120,2021,"Alexandria, LA"
10900,,00-0000,29880,39540,62350,2021,"Allentown-Bethlehem-Easton, PA-NJ"
11020,,00-0000,27250,36360,55490,2021,"Altoona, PA"
11100,,00-0000,26620,36990,57340,2021,"Amarillo, TX"
11180,,00-0000,29500,45850,61820,2021,"Ames, IA"
11260,,00-0000,36590,48270,77920,2021,"Anchorage, AK"
11460,,00-0000,30450,48170,76840,2021,"Ann Arbor, MI"
11500,,00-0000,23480,35640,49960,2021,"Anniston-Oxford-Jacksonville, AL"
11540,,00-0000,29780,44740,61140,2021,"Appleton, WI"
11640,,00-0000,17420,19060,29100,2021,"Arecibo, PR"
11700,,00-0000,28450,37350,55340,2021,"Asheville, NC"
12020,,00-0000,26780,37620,60550,2021,"Athens-Clarke County, GA"
12060,,00-0000,29530,45800,74680,2021,"Atlanta-Sandy Springs-Roswell, GA"
12100,,00-0000,28820,38290,62670,2021,"Atlantic City-Hammonton, NJ"
12220,,00-0000,23660,35770,49010,2021,"Auburn-Opelika, AL"
12260,,00-0000,27040,37340,60110,2021,"Augusta-Richmond County, GA-SC"
12420,,00-0000,29940,46910,76590,2021,"Austin-Round Rock, TX"
12540,,00-0000,29680,37530,61970,2021,"Bakersfield, CA"
12580,,00-0000,31600,48060,78220,2021,"Baltimore-Columbia-Towson, MD"
12940,,00-0000,28350,39400,61980,2021,"Baton Rouge, LA"
12980,,00-0000,29810,46030,61240,2021,"Battle Creek, MI"
13020,,00-0000,28610,37440,60120,2021,"Bay City, MI"
13140,,00-0000,27810,38470,61360,2021,"Beaumont-Port Arthur, TX"
13220,,00-0000,23210,35180,48770,2021,"Beckley, WV"
13380,,00-0000,34940,46570,68510,2021,"Bellingham, WA"
13460,,00-0000,30280,44300,61730,2021,"Bend-Redmond, OR"
13740,,00-0000,29710,38890,61940,2021,"Billings, MT"
13780,,00-0000,29570,39180,62030,2021,"Binghamton, NY"
13820,,00-0000,28820,38400,61560,2021,"Birmingham-Hoover, AL"
13900,,00-0000,31350,47270,62210,2021,"Bismarck, ND"
13980,,00-0000,28820,38180,59650,2021,"Blacksburg-Christiansburg-Radford, VA"
14010,,00-0000,28890,44930,75410,2021,"Bloomington, IL"
14020,,00-0000,29060,38750,61860,2021,"Bloomington, IN"
14100,,00-0000,29160,40710,61220,2021,"Bloomsburg-Berwick, PA"
14260,,00-0000,29160,37850,60140,2021,"Boise City, ID"
14500,,00-0000,37560,59700,96250,2021,"Boulder, CO"
14540,,00-0000,27430,36070,48550,2021,"Bowling Green, KY"
14740,,00-0000,36760,50140,77280,2021,"Bremerton-Silverdale, WA"
15180,,00-0000,22280,28830,47500,2021,"Brownsville-Harlingen, TX"
15260,,00-0000,23400,34900,56800,2021,"Brunswick, GA"
15380,,00-0000,30010,46410,63510,2021,"Buffalo-Cheektowaga-Niagara Falls, NY"
15500,,00-0000,26320,36290,49680,2021,"Burlington, NC"
15680,,00-0000,36200,62750,107140,2021,"California-Lexington Park, MD"
15940,,00-0000,28000,37000,57940,2021,"Canton-Massillon, OH"
15980,,00-0000,29130,37640,59260,2021,"Cape Coral-Fort Myers, FL"
16020,,00-0000,26180,35250,48760,2021,"Cape Girardeau, MO-IL"
16060,,00-0000,27340,37270,59640,2021,"Carbondale-Marion, IL"
16180,,00-0000,30110,46960,66210,2021,"Carson City, NV"
16220,,00-0000,29690,39600,61150,2021,"Casper, WY"
16300,,00-0000,30070,46960,62920,2021,"Cedar Rapids, IA"
16540,,00-0000,29360,38410,59880,2021,"Chambersburg-Waynesboro, PA"
16580,,00-0000,29590,45020,65830,2021,"Champaign-Urbana, IL"
16620,,00-0000,26010,37450,59680,2021,"Charleston, WV"
16700,,00-0000,29160,38740,61940,2021,"Charleston-North Charleston, SC"
16740,,00-0000,29780,45250,64100,2021,"Charlotte-Concord-Gastonia, NC-SC"
16820,,00-0000,30020,47310,67140,2021,"Charlottesville, VA"
16860,,00-0000,28560,37650,59320,2021,"Chattanooga, TN-GA"
16940,,00-0000,29580,43180,60800,2021,"Cheyenne, WY"
16980,,00-0000,30380,47300,77450,2021,"Chicago-Naperville-Elgin, IL-IN-WI"
17020,,00-0000,29820,38380,61880,2021,"Chico, CA"
17140,,00-0000,29850,42600,62700,2021,"Cincinnati, OH-KY-IN"
17300,,00-0000,26620,36690,49160,2021,"Clarksville, TN-KY"
17420,,00-0000,27200,35200,47670,2021,"Cleveland, TN"
17460,,00-0000,29950,46740,64590,2021,"Cleveland-Elyria, OH"
17660,,00-0000,28800,37340,50520,2021,"Coeur d'Alene, ID"
17780,,00-0000,23450,35400,52010,2021,"College Station-Bryan, TX"
17820,,00-0000,29940,45790,72210,2021,"Colorado Springs, CO"
17860,,00-0000,28240,37570,59260,2021,"Columbia, MO"
17900,,00-0000,28380,37490,59400,2021,"Columbia, SC"
17980,,00-0000,23990,36440,59040,2021,"Columbus, GA-AL"
18020,,00-0000,29730,40440,61750,2021,"Columbus, IN"
18140,,00-0000,29940,46770,63940,2021,"Columbus, OH"
18580,,00-0000,26150,36930,59950,2021,"Corpus Christi, TX"
18700,,00-0000,34300,47440,76810,2021,"Corvallis, OR"
18880,,00-0000,28770,37720,61250,2021,"Crestview-Fort Walton Beach-Destin, FL"
19060,,00-0000,27810,37710,59450,2021,"Cumberland, MD-WV"
19100,,00-0000,29480,45470,68640,2021,"Dallas-Fort Worth-Arlington, TX"
19140,,00-0000,28650,36990,48410,2021,"Dalton, GA"
19180,,00-0000,28640,38120,59270,2021,"Danville, IL"
19300,,00-0000,23040,29960,47730,2021,"Daphne-Fairhope-Foley, AL"
19340,,00-0000,29010,38240,60720,2021,"Davenport-Moline-Rock Island, IA-IL"
19380,,00-0000,29470,45160,63780,2021,"Dayton, OH"
19460,,00-0000,27060,37460,60010,2021,"Decatur, AL"
19500,,00-0000,29580,45210,60540,2021,"Decatur, IL"
19660,,00-0000,27040,34960,48610,2021,"Deltona-Daytona Beach-Ormond Beach, FL"
19740,,00-0000,36810,49210,79330,2021,"Denver-Aurora-Lakewood, CO"
19780,,00-0000,30390,47720,64340,2021,"Des Moines-West Des Moines, IA"
19820,,00-0000,30390,47570,75770,2021,"Detroit-Warren-Dearborn, MI"
20020,,00-0000,22750,30370,47360,2021,"Dothan, AL"
20100,,00-0000,28820,38210,60230,2021,"Dover, DE"
20220,,00-0000,29470,38460,60050,2021,"Dubuque, IA"
20260,,00-0000,29570,45470,61980,2021,"Duluth, MN-WI"
20500,,00-0000,35570,50210,80690,2021,"Durham-Chapel Hill, NC"
20700,,00-0000,27940,37190,58860,2021,"East Stroudsburg, PA"
20740,,00-0000,29050,38400,59640,2021,"Eau Claire, WI"
20940,,00-0000,29630,36680,61140,2021,"El Centro, CA"
21060,,00-0000,27920,37340,57850,2021,"Elizabethtown-Fort Knox, KY"
21140,,00-0000,30380,39070,58840,2021,"Elkhart-Goshen, IN"
21300,,00-0000,29690,39360,61390,2021,"Elmira, NY"
21340,,00-0000,22560,30320,49540,2021,"El Paso, TX"
21420,,00-0000,27290,36480,57990,2021,"Enid, OK"
21500,,00-0000,27570,36750,57500,2021,"Erie, PA"
21660,,00-0000,29770,39350,60680,2021,"Eugene, OR"
21780,,00-0000,28360,37130,58790,2021,"Evansville, IN-KY"
21820,,00-0000,36980,49120,77760,2021,"Fairbanks, AK"
22020,,00-0000,30220,46210,61220,2021,"Fargo, ND-MN"
22140,,00-0000,28080,37300,60130,2021,"Farmington, NM"
22180,,00-0000,26290,36880,56640,2021,"Fayetteville, NC"
22220,,00-0000,28660,37820,61210,2021,"Fayetteville-Springdale-Rogers, AR-MO"
22380,,00-0000,29950,37850,60040,2021,"Flagstaff, AZ"
22420,,00-0000,29200,37980,61190,2021,"Flint, MI"
22500,,00-0000,23740,34920,49410,2021,"Florence, SC"
22520,,00-0000,23390,35060,48130,2021,"Florence-Muscle Shoals, AL"
22540,,00-0000,29460,45460,60250,2021,"Fond du Lac, WI"
22660,,00-0000,30770,47120,73390,2021,"Fort Collins, CO"
22900,,00-0000,23780,34880,47580,2021,"Fort Smith, AR-OK"
23060,,00-0000,29100,38050,60040,2021,"Fort Wayne, IN"
23420,,00-0000,29680,37470,60670,2021,"Fresno, CA"
23460,,00-0000,21990,29570,45960,2021,"Gadsden, AL"
23540,,00-0000,28770,38670,58730,2021,"Gainesville, FL"
23580,,00-0000,28340,36990,56300,2021,"Gainesville, GA"
23900,,00-0000,29090,37970,59620,2021,"Gettysburg, PA"
24020,,00-0000,29610,38860,60930,2021,"Glens Falls, NY"
24140,,00-0000,26300,35370,47960,2021,"Goldsboro, NC"
24220,,00-0000,29820,43190,60040,2021,"Grand Forks, ND-MN"
24260,,00-0000,29390,37610,52440,2021,"Grand Island, NE"
24300,,00-0000,29620,38810,59860,2021,"Grand Junction, CO"
24340,,00-0000,29690,38690,60910,2021,"Grand Rapids-Wyoming, MI"
24420,,00-0000,29450,37170,49330,2021,"Grants Pass, OR"
24500,,00-0000,27880,36580,57140,2021,"Great Falls, MT"
24540,,00-0000,33980,46210,61200,2021,"Greeley, CO"
24580,,00-0000,29780,44980,60640,2021,"Green Bay, WI"
24660,,00-0000,28700,37650,59590,2021,"Greensboro-High Point, NC"
24780,,00-0000,28080,37730,60500,2021,"Greenville, NC"
24860,,00-0000,28800,37500,59380,2021,"Greenville-Anderson-Mauldin, SC"
25020,,00-0000,17760,18810,29350,2021,"Guayama, PR"
25060,,00-0000,23780,37260,59380,2021,"Gulfport-Biloxi-Pascagoula, MS"
25180,,00-0000,28920,37810,59190,2021,"Hagerstown-Martinsburg, MD-WV"
25220,,00-0000,22310,30330,48270,2021,"Hammond, LA"
25260,,00-0000,29940,40200,66780,2021,"Hanford-Corcoran, CA"
25420,,00-0000,30000,45780,62970,2021,"Harrisburg-Carlisle, PA"
