cbsa,name,year,households,median_household_income,household_income_p20,household_income_p40,household_income_p60,household_income_p80
11180,"Ames, IA Metro Area",2007,32272,47827,21230.0,37024.0,59974.0,90612.0
11180,"Ames, IA Metro Area",2008,32769,48076,18143.0,36236.0,60737.0,91173.0
11180,"Ames, IA Metro Area",2009,32434,45516,19609.0,35863.0,57071.0,87691.0
11180,"Ames, IA Metro Area",2010,35851,48034,17623.0,37412.0,58876.0,92262.0
11180,"Ames, IA Metro Area",2011,34794,45866,15012.0,35746.0,57130.0,90396.0
11180,"Ames, IA Metro Area",2012,35541,49489,17203.0,36483.0,60580.0,93916.0
11180,"Ames, IA Metro Area",2013,36340,50279,17567.0,38291.0,65032.0,95357.0
11180,"Ames, IA Metro Area",2014,35880,46091,17342.0,35059.0,65357.0,100489.0
11180,"Ames, IA Metro Area",2015,37264,50811,19440.0,39850.0,65140.0,100121.0
11180,"Ames, IA Metro Area",2016,37350,53371,17837.0,41242.0,70270.0,112312.0
11180,"Ames, IA Metro Area",2017,37689,60351,20076.0,41479.0,81983.0,118912.0
11180,"Ames, IA Metro Area",2018,37290,54586,18992.0,44716.0,67179.0,110332.0
11180,"Ames, IA Metro Area",2019,50253,62181,25059.0,47494.0,75172.0,118765.0
11180,"Ames, IA Metro Area",2021,49702,64569,24453.0,51403.0,80551.0,125176.0
11180,"Ames, IA Metro Area",2022,50987,68384,25805.0,53125.0,85695.0,127697.0
11180,"Ames, IA Metro Area",2023,49962,72007,32409.0,58954.0,88549.0,136536.0
11180,"Ames, IA Metro Area",2024,50869,70873,33399.0,56208.0,88903.0,138887.0
11200,"Amherst Town-Northampton, MA Metro Area",2023,61802,79969,30982.0,63847.0,99132.0,161699.0
11200,"Amherst Town-Northampton, MA Metro Area",2024,63886,81732,32111.0,66323.0,102134.0,167068.0
11260,"Anchorage, AK Metro Area",2005,124902,60180,,,,
11260,"Anchorage, AK Metro Area",2006,123892,62513,28834.0,50531.0,74890.0,113267.0
11260,"Anchorage, AK Metro Area",2007,125039,67995,31961.0,56155.0,81786.0,119000.0
11260,"Anchorage, AK Metro Area",2008,126126,75035,38452.0,62312.0,88265.0,125773.0
11260,"Anchorage, AK Metro Area",2009,126818,72712,34377.0,58128.0,85709.0,123237.0
11260,"Anchorage, AK Metro Area",2010,135320,71490,30189.0,57342.0,88490.0,131299.0
11260,"Anchorage, AK Metro Area",2011,139979,71700,35156.0,58583.0,84757.0,125828.0
11260,"Anchorage, AK Metro Area",2012,137052,71494,31709.0,58457.0,88147.0,134708.0
11260,"Anchorage, AK Metro Area",2013,133717,76831,38729.0,63760.0,93094.0,138442.0
11260,"Anchorage, AK Metro Area",2014,135449,75682,35570.0,62323.0,92722.0,136736.0
11260,"Anchorage, AK Metro Area",2015,135601,78238,35818.0,63236.0,95807.0,140158.0
11260,"Anchorage, AK Metro Area",2016,135554,82203,39405.0,66708.0,100554.0,148658.0
11260,"Anchorage, AK Metro Area",2017,136816,76871,35902.0,62684.0,94635.0,141489.0
11260,"Anchorage, AK Metro Area",2018,137483,81037,37008.0,66256.0,99042.0,149650.0
11260,"Anchorage, AK Metro Area",2019,137934,80676,37284.0,66237.0,99916.0,150362.0
11260,"Anchorage, AK Metro Area",2021,150581,84476,37460.0,69309.0,104406.0,159075.0
11260,"Anchorage, AK Metro Area",2022,149798,95791,42913.0,76910.0,114800.0,172122.0
11260,"Anchorage, AK Metro Area",2023,148995,94150,43166.0,75751.0,116118.0,180640.0
11260,"Anchorage, AK Metro Area",2024,148919,102698,43993.0,84535.0,125220.0,189089.0
11300,"Anderson, IN Metro Area",2005,51244,40050,,,,
11300,"Anderson, IN Metro Area",2006,51975,40990,18828.0,33861.0,50186.0,72483.0
11300,"Anderson, IN Metro Area",2007,51598,42783,19471.0,35115.0,52077.0,81791.0
11300,"Anderson, IN Metro Area",2008,51759,44133,20315.0,35067.0,50850.0,78309.0
11300,"Anderson, IN Metro Area",2009,51043,41741,19310.0,34867.0,49820.0,74434.0
11300,"Anderson, IN Metro Area",2010,50641,38772,16474.0,32367.0,50011.0,76261.0
11300,"Anderson, IN Metro Area",2011,49713,42129,16897.0,32053.0,51565.0,73208.0
11300,"Anderson, IN Metro Area",2012,49124,42933,19937.0,34830.0,52895.0,78214.0
11340,"Anderson, SC Metro Area",2005,68919,37955,,,,
11340,"Anderson, SC Metro Area",2006,69306,41015,17305.0,31308.0,49631.0,77256.0
11340,"Anderson, SC Metro Area",2007,70116,40778,17808.0,31759.0,51797.0,81648.0
11340,"Anderson, SC Metro Area",2008,71728,45178,20198.0,35800.0,55020.0,82652.0
11340,"Anderson, SC Metro Area",2009,73101,41246,16040.0,30067.0,53106.0,80279.0
11340,"Anderson, SC Metro Area",2010,73794,36770,15946.0,27889.0,50779.0,79062.0
11340,"Anderson, SC Metro Area",2011,72551,40943,18201.0,34115.0,51790.0,82168.0
11340,"Anderson, SC Metro Area",2012,72363,39232,16474.0,31416.0,48891.0,78606.0
11360,"Anderson Creek, NC Micro Area",2023,49285,70664,31043.0,52049.0,88616.0,132286.0
11360,"Anderson Creek, NC Micro Area",2024,53103,73391,31124.0,60286.0,89455.0,140471.0
11460,"Ann Arbor, MI Metro Area",2005,131268,53495,,,,
11460,"Ann Arbor, MI Metro Area",2006,134052,56817,21698.0,43710.0,70261.0,109426.0
11460,"Ann Arbor, MI Metro Area",2007,133075,61049,24112.0,47583.0,75657.0,117920.0
11460,"Ann Arbor, MI Metro Area",2008,134797,57848,22687.0,45953.0,73249.0,114009.0
11460,"Ann Arbor, MI Metro Area",2009,134142,54603,22083.0,42153.0,68962.0,110376.0
11460,"Ann Arbor, MI Metro Area",2010,132028,55880,23433.0,44752.0,70394.0,112453.0
11460,"Ann Arbor, MI Metro Area",2011,134459,56612,21648.0,42802.0,74409.0,121290.0
11460,"Ann Arbor, MI Metro Area",2012,137565,56330,23099.0,43126.0,72728.0,116727.0
11460,"Ann Arbor, MI Metro Area",2013,137728,59660,22354.0,45126.0,78017.0,125227.0
11460,"Ann Arbor, MI Metro Area",2014,137240,62845,26644.0,49546.0,79740.0,127480.0
11460,"Ann Arbor, MI Metro Area",2015,138099,61977,25273.0,49502.0,79219.0,129792.0
11460,"Ann Arbor, MI Metro Area",2016,140079,65601,26236.0,50779.0,85791.0,138859.0
11460,"Ann Arbor, MI Metro Area",2017,140729,70286,28814.0,55557.0,87030.0,138171.0
11460,"Ann Arbor, MI Metro Area",2018,143072,71860,25695.0,54553.0,91704.0,151798.0
11460,"Ann Arbor, MI Metro Area",2019,141680,76576,31329.0,61192.0,95612.0,153639.0
11460,"Ann Arbor, MI Metro Area",2021,149133,76918,32222.0,60480.0,97679.0,155886.0
11460,"Ann Arbor, MI Metro Area",2022,150945,79665,31893.0,61202.0,101648.0,166387.0
11460,"Ann Arbor, MI Metro Area",2023,149379,83754,33613.0,65661.0,105652.0,171376.0
11460,"Ann Arbor, MI Metro Area",2024,151711,90523,35478.0,70982.0,112202.0,186607.0
11500,"Anniston-Oxford, AL Metro Area",2005,46986,36243,,,,
11500,"Anniston-Oxford, AL Metro Area",2006,46503,36241,15198.0,27877.0,47068.0,70669.0
11500,"Anniston-Oxford, AL Metro Area",2007,46785,37074,14488.0,28797.0,48463.0,77444.0
11500,"Anniston-Oxford, AL Metro Area",2008,46640,40056,14953.0,32254.0,50397.0,77806.0
11500,"Anniston-Oxford, AL Metro Area",2009,46535,36527,13233.0,27493.0,45300.0,76958.0
11500,"Anniston-Oxford, AL Metro Area",2010,45862,36675,13503.0,27069.0,46730.0,76851.0
11500,"Anniston-Oxford, AL Metro Area",2011,44722,39037,15189.0,29164.0,49023.0,72947.0
11500,"Anniston-Oxford, AL Metro Area",2012,45986,39169,16029.0,30719.0,47358.0,75415.0
11500,"Anniston-Oxford-Jacksonville, AL Metro Area",2013,43851,36205,13986.0,30073.0,45574.0,71729.0
11500,"Anniston-Oxford-Jacksonville, AL Metro Area",2014,46087,41428,14468.0,31647.0,51400.0,79470.0
11500,"Anniston-Oxford-Jacksonville, AL Metro Area",2015,44323,42346,17162.0,33006.0,53340.0,85510.0
11500,"Anniston-Oxford-Jacksonville, AL Metro Area",2016,43972,41687,18297.0,34092.0,53902.0,84383.0
11500,"Anniston-Oxford-Jacksonville, AL Metro Area",2017,44507,46763,17724.0,36259.0,56988.0,95116.0
11500,"Anniston-Oxford-Jacksonville, AL Metro Area",2018,44264,45818,17968.0,33174.0,59570.0,89929.0
11500,"Anniston-Oxford, AL Metro Area",2019,44636,48156,17283.0,35920.0,60547.0,91745.0
11500,"Anniston-Oxford, AL Metro Area",2021,44631,46524,16947.0,33074.0,60704.0,91137.0
11500,"Anniston-Oxford, AL Metro Area",2022,45701,52819,21308.0,40807.0,64348.0,101390.0
11500,"Anniston-Oxford, AL Metro Area",2023,46310,50780,21261.0,39168.0,65062.0,103001.0
11500,"Anniston-Oxford, AL Metro Area",2024,44348,52719,23265.0,44037.0,65738.0,105765.0
11540,"Appleton, WI Metro Area",2005,83180,54476,,,,
11540,"Appleton, WI Metro Area",2006,85708,51189,22607.0,41711.0,61806.0,87901.0
11540,"Appleton, WI Metro Area",2007,85026,56846,27719.0,46313.0,66266.0,93437.0
11540,"Appleton, WI Metro Area",2008,86567,54848,28476.0,46111.0,66377.0,95754.0
11540,"Appleton, WI Metro Area",2009,86531,55669,25909.0,47326.0,67247.0,96349.0
11540,"Appleton, WI Metro Area",2010,88085,55883,26003.0,46355.0,66104.0,96910.0
11540,"Appleton, WI Metro Area",2011,86914,58172,26561.0,47784.0,68724.0,97766.0
11540,"Appleton, WI Metro Area",2012,87010,60166,26765.0,49119.0,72493.0,101710.0
11540,"Appleton, WI Metro Area",2013,89376,58410,27236.0,48178.0,69596.0,100693.0
11540,"Appleton, WI Metro Area",2014,90046,60106,29635.0,48891.0,72827.0,104129.0
11540,"Appleton, WI Metro Area",2015,90489,61245,28975.0,49142.0,75179.0,110959.0
11540,"Appleton, WI Metro Area",2016,92593,63902,30389.0,51334.0,77693.0,111685.0
11540,"Appleton, WI Metro Area",2017,94400,65990,29966.0,52201.0,80458.0,120227.0
11540,"Appleton, WI Metro Area",2018,94810,65826,30499.0,54084.0,80465.0,117975.0
11540,"Appleton, WI Metro Area",2019,94937,68335,31759.0,56338.0,80599.0,120070.0
11540,"Appleton, WI Metro Area",2021,98164,74331,35915.0,61672.0,90064.0,134021.0
11540,"Appleton, WI Metro Area",2022,100640,78388,38917.0,63302.0,95204.0,137356.0
11540,"Appleton, WI Metro Area",2023,99606,83966,40593.0,68045.0,101971.0,145808.0
11540,"Appleton, WI Metro Area",2024,102147,82501,41142.0,66596.0,103697.0,146851.0
11640,"Arecibo, PR Metro Area",2013,68222,17833,6348.0,13847.0,22896.0,40409.0
11640,"Arecibo, PR Metro Area",2014,64990,16244,4941.0,12106.0,20489.0,35426.0
11640,"Arecibo, PR Metro Area",2015,66729,15750,6191.0,11980.0,19680.0,36928.0
11640,"Arecibo, PR Metro Area",2016,66520,18428,6857.0,13621.0,23145.0,38390.0
11640,"Arecibo, PR Metro Area",2017,68855,16624,5863.0,11888.0,21676.0,42216.0
11640,"Arecibo, PR Metro Area",2018,64093,17347,6684.0,13270.0,22275.0,43572.0
11640,"Arecibo, PR Metro Area",2019,65208,19163,7360.0,15329.0,24874.0,39198.0
11640,"Arecibo, PR Metro Area",2021,61581,20297,7823.0,15858.0,25972.0,42621.0
11640,"Arecibo, PR Metro Area",2022,66631,25865,9054.0,20060.0,32358.0,54432.0
11640,"Arecibo, PR Metro Area",2023,65668,27118,10407.0,21296.0,34518.0,60376.0
11640,"Arecibo, PR Metro Area",2024,67712,23466,10556.0,19122.0,30002.0,54663.0
11700,"Asheville, NC Metro Area",2005,167464,38275,,,,
11700,"Asheville, NC Metro Area",2006,166210,40840,18067.0,32833.0,49800.0,76109.0
11700,"Asheville, NC Metro Area",2007,172124,43819,19340.0,35627.0,55085.0,81614.0
11700,"Asheville, NC Metro Area",2008,176138,43180,19074.0,34720.0,52259.0,81780.0
11700,"Asheville, NC Metro Area",2009,172316,41078,19145.0,32923.0,52190.0,82103.0
11700,"Asheville, NC Metro Area",2010,181239,42168,19195.0,33480.0,51404.0,78698.0
11700,"Asheville, NC Metro Area",2011,180249,41969,19031.0,33632.0,51821.0,83840.0
11700,"Asheville, NC Metro Area",2012,178131,43172,18777.0,35032.0,53883.0,82992.0
11700,"Asheville, NC Metro Area",2013,182426,43916,18454.0,35153.0,53772.0,84995.0
11700,"Asheville, NC Metro Area",2014,182129,46917,20690.0,36761.0,56810.0,87365.0
11700,"Asheville, NC Metro Area",2015,184983,44826,19826.0,35948.0,55645.0,90941.0
11700,"Asheville, NC Metro Area",2016,186656,50541,22011.0,40376.0,60895.0,93661.0
11700,"Asheville, NC Metro Area",2017,190004,50015,22764.0,39610.0,62262.0,99466.0
11700,"Asheville, NC Metro Area",2018,191889,52410,23251.0,41298.0,65886.0,104485.0
11700,"Asheville, NC Metro Area",2019,193451,57428,24635.0,45354.0,71030.0,106047.0
11700,"Asheville, NC Metro Area",2021,185423,60261,26390.0,47798.0,75681.0,117677.0
11700,"Asheville, NC Metro Area",2022,190656,66023,28699.0,51041.0,80927.0,124639.0
11700,"Asheville, NC Metro Area",2023,164757,67837,31915.0,54834.0,82207.0,136123.0
11700,"Asheville, NC Metro Area",2024,163942,76275,34158.0,61523.0,95821.0,146855.0
11780,"Ashtabula, OH Micro Area",2005,40596,36611,,,,
11780,"Ashtabula, OH Micro Area",2006,39758,37628,16234.0,30970.0,44568.0,70800.0
11780,"Ashtabula, OH Micro Area",2007,38022,39806,15757.0,30469.0,47823.0,70655.0
11780,"Ashtabula, OH Micro Area",2008,38189,42417,18045.0,32813.0,52667.0,74081.0
11780,"Ashtabula, OH Micro Area",2009,37998,39610,17206.0,30148.0,49826.0,74021.0
11780,"Ashtabula, OH Micro Area",2010,38078,38751,17096.0,30230.0,47162.0,71989.0
11780,"Ashtabula, OH Micro Area",2011,39383,38204,14433.0,29525.0,47562.0,72024.0
11780,"Ashtabula, OH Micro Area",2012,39008,36015,16394.0,28174.0,46285.0,71717.0
11780,"Ashtabula, OH Micro Area",2013,39393,40839,16324.0,32456.0,50215.0,76248.0
11780,"Ashtabula, OH Micro Area",2014,38891,39079,17793.0,31749.0,49947.0,75316.0
11780,"Ashtabula, OH Micro Area",2015,37333,44511,19151.0,33552.0,53945.0,80639.0
11780,"Ashtabula, OH Micro Area",2016,38728,42965,17170.0,33756.0,51488.0,83426.0
11780,"Ashtabula, OH Micro Area",2017,36704,44173,17761.0,34048.0,52441.0,86427.0
11780,"Ashtabula, OH Micro Area",2018,35445,46349,16203.0,35835.0,57306.0,90534.0
11780,"Ashtabula, OH Micro Area",2019,39490,44580,19809.0,34445.0,58062.0,91424.0
11780,"Ashtabula, OH Micro Area",2021,39915,46771,21698.0,40154.0,60108.0,91394.0
11780,"Ashtabula, OH Micro Area",2022,38898,51737,23492.0,42221.0,65927.0,105423.0
11900,"Athens, OH Micro Area",2015,22757,36511,9694.0,24671.0,50659.0,84580.0
11900,"Athens, OH Micro Area",2016,21732,36193,16345.0,28864.0,47646.0,86313.0
11900,"Athens, OH Micro Area",2017,22199,44247,13865.0,32930.0,60222.0,87581.0
11900,"Athens, OH Micro Area",2018,22533,36944,13422.0,29111.0,48294.0,86296.0
11900,"Athens, OH Micro Area",2019,22659,41851,16191.0,33115.0,57818.0,94904.0
11940,"Athens, TN Micro Area",2023,26228,51810,23311.0,42245.0,65921.0,101868.0
11940,"Athens, TN Micro Area",2024,26724,60717,26213.0,46689.0,76752.0,122886.0
11980,"Athens, TX Micro Area",2005,31033,32906,,,,
11980,"Athens, TX Micro Area",2006,29399,34041,13063.0,26959.0,41423.0,69980.0
11980,"Athens, TX Micro Area",2007,29708,39619,18245.0,32103.0,50600.0,76106.0
11980,"Athens, TX Micro Area",2008,30860,42139,16637.0,32254.0,51234.0,75294.0
11980,"Athens, TX Micro Area",2009,30963,42289,18844.0,35266.0,53896.0,86702.0
11980,"Athens, TX Micro Area",2010,29810,36570,15840.0,28266.0,45179.0,68753.0
11980,"Athens, TX Micro Area",2011,29567,38278,18645.0,31725.0,49248.0,74678.0
11980,"Athens, TX Micro Area",2012,29273,37077,14282.0,27357.0,48364.0,79930.0
11980,"Athens, TX Micro Area",2013,28070,38493,19034.0,30899.0,46831.0,76460.0
11980,"Athens, TX Micro Area",2014,30422,41112,17165.0,32221.0,50101.0,79220.0
11980,"Athens, TX Micro Area",2015,29103,47906,20978.0,38844.0,57659.0,88849.0
11980,"Athens, TX Micro Area",2016,30403,44088,20332.0,34055.0,56672.0,90876.0
11980,"Athens, TX Micro Area",2017,32412,44971,20498.0,35892.0,58796.0,89571.0
11980,"Athens, TX Micro Area",2018,30843,42020,17393.0,32588.0,53732.0,94182.0
11980,"Athens, TX Micro Area",2019,30607,51521,19902.0,39887.0,61124.0,94553.0
11980,"Athens, TX Micro Area",2021,32576,49830,17957.0,38292.0,62068.0,93757.0
11980,"Athens, TX Micro Area",2022,33671,65283,28002.0,52080.0,81759.0,127939.0
11980,"Athens, TX Micro Area",2023,33957,59391,25938.0,46044.0,75575.0,127597.0
11980,"Athens, TX Micro Area",2024,34894,61275,26641.0,47006.0,74108.0,118223.0
12020,"Athens-Clarke County, GA Metro Area",2005,68468,34950,,,,
12020,"Athens-Clarke County, GA Metro Area",2006,69430,36789,13188.0,26603.0,47468.0,80532.0
12020,"Athens-Clarke County, GA Metro Area",2007,69940,40774,16218.0,32573.0,51695.0,81972.0
12020,"Athens-Clarke County, GA Metro Area",2008,66851,41424,14173.0,33274.0,54451.0,87080.0
12020,"Athens-Clarke County, GA Metro Area",2009,64907,38994,11966.0,29028.0,51274.0,85106.0
12020,"Athens-Clarke County, GA Metro Area",2010,64210,40391,15325.0,31689.0,50982.0,87521.0
12020,"Athens-Clarke County, GA Metro Area",2011,66123,38663,11578.0,27365.0,50239.0,82156.0
12020,"Athens-Clarke County, GA Metro Area",2012,67610,38028,13935.0,29042.0,50302.0,87062.0
12020,"Athens-Clarke County, GA Metro Area",2013,71847,38227,14256.0,29196.0,50411.0,85747.0
12020,"Athens-Clarke County, GA Metro Area",2014,71814,41761,15432.0,30219.0,52868.0,86602.0
12020,"Athens-Clarke County, GA Metro Area",2015,76704,38643,13897.0,29521.0,49964.0,91327.0
12020,"Athens-Clarke County, GA Metro Area",2016,78195,43165,16238.0,32242.0,55918.0,97495.0
12020,"Athens-Clarke County, GA Metro Area",2017,76556,46521,17871.0,36310.0,58788.0,105501.0
12020,"Athens-Clarke County, GA Metro Area",2018,79945,51503,20491.0,40676.0,67005.0,109844.0
12020,"Athens-Clarke County, GA Metro Area",2019,82655,50962,19935.0,39664.0,64706.0,109440.0
12020,"Athens-Clarke County, GA Metro Area",2021,87263,59628,24568.0,46395.0,74261.0,123948.0
12020,"Athens-Clarke County, GA Metro Area",2022,85600,61978,22009.0,45250.0,77940.0,125290.0
12020,"Athens-Clarke County, GA Metro Area",2023,87635,67364,24071.0,51786.0,81866.0,130457.0
12020,"Athens-Clarke County, GA Metro Area",2024,88473,64951,27481.0,50695.0,83817.0,134886.0
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",2005,1781766,54066,,,,
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",2006,1826990,55552,25127.0,44430.0,68143.0,104388.0
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",2007,1867083,57189,26466.0,45997.0,70198.0,108409.0
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",2008,1891993,60682,26998.0,48595.0,73580.0,113383.0
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",2009,1885202,55464,24562.0,44796.0,69173.0,106712.0
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",2010,1879479,53182,22529.0,42187.0,66272.0,105094.0
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",2011,1896087,52639,21939.0,41502.0,65722.0,106143.0
12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",2012,1923727,54628,22857.0,43120.0,68271.0,108364.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2013,1954348,55733,23858.0,43894.0,69420.0,110262.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2014,1981447,56166,24407.0,45053.0,70765.0,113392.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2015,2028705,60219,25725.0,47394.0,73838.0,117029.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2016,2062798,62613,26684.0,50307.0,77233.0,122065.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2017,2102145,65381,28796.0,51842.0,80670.0,127817.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2018,2137280,69464,30570.0,55240.0,85509.0,134909.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2019,2189294,71742,31698.0,57904.0,88667.0,139979.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2021,2277482,77589,33065.0,61941.0,95704.0,150840.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",2022,2311639,84876,37774.0,68146.0,104358.0,162188.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2023,2341283,86505,37244.0,68966.0,107247.0,169022.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",2024,2390346,92344,40938.0,74085.0,113600.0,179726.0
12100,"Atlantic City, NJ Metro Area",2005,101584,50377,,,,
12100,"Atlantic City, NJ Metro Area",2006,103504,52230,22750.0,42165.0,63835.0,96861.0
12100,"Atlantic City, NJ Metro Area",2007,103197,55767,23076.0,43305.0,68047.0,100680.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2008,101076,52696,23520.0,42831.0,65063.0,96922.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2009,101681,52864,23586.0,42153.0,68488.0,100046.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2010,100096,52571,22109.0,40831.0,63327.0,98552.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2011,99762,50829,21128.0,39508.0,63004.0,104579.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2012,100065,51191,21130.0,40967.0,66099.0,101891.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2013,101721,52127,20333.0,40974.0,62425.0,101525.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2014,101937,55313,22484.0,43662.0,68401.0,107612.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2015,101813,54052,23925.0,43537.0,69320.0,116381.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2016,96777,56778,22188.0,43532.0,73477.0,117106.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2017,97618,61777,21214.0,42452.0,79245.0,121781.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2018,96981,61212,25910.0,50554.0,78183.0,121467.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2019,101975,63389,26543.0,49579.0,80408.0,126582.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2021,112299,66388,26765.0,52275.0,85325.0,133809.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2022,106972,77248,31963.0,60710.0,96923.0,146447.0
12100,"Atlantic City-Hammonton, NJ Metro Area",2023,158674,80073,32481.0,63295.0,99337.0,155896.0
